key_resp.keys,key_resp.rt,participant,session,date,Condition,CorrResp_Train,Part_Resp_Train,Code_Train,CorrResp_Test,Part_Resp_Test,Code_Test
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,3,4,0
,,4,1,2021-01-29_11h16.49.246,AV,9,7,0,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,5,8,0
,,4,1,2021-01-29_11h16.49.246,AV,3,1,0,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,2,1,0,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,8,7,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,2,3,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,5,5,1
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,4,3,0,2,3,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,5,5,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,8,7,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,9,7,0,7,7,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,4,4,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,5,5,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,6,5,0,6,9,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,4,3,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,5,7,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,2,1,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,6,5,0
,,4,1,2021-01-29_11h16.49.246,AV,3,4,0,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,2,1,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,7,7,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,5,5,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,2,4,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,9,7,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,3,1,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,8,7,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,8,5,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,2,3,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,8,5,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,5,8,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,4,4,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,7,7,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,1,4,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,5,7,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,4,3,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,6,8,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,8,5,0
,,4,1,2021-01-29_11h16.49.246,AV,3,2,0,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,2,1,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,4,2,0,2,3,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,5,0,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,7,9,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,4,3,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,9,0,0
,,4,1,2021-01-29_11h16.49.246,AV,5,7,0,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,8,6,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,7,7,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,1,4,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,3,1,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,6,5,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,8,6,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,6,0,0,1,2,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,4,3,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,8,6,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,8,5,0,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,4,3,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,6,7,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,8,5,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,3,2,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,5,6,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,2,3,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,8,5,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,9,7,0
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,2,1,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,6,7,0
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,4,4,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,2,2,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,7,7,1
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,5,5,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,6,6,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,8,8,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,4,2,0
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,2,1,0
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,5,7,0
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,6,5,0
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,7,8,0
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,0,0,1
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,1,1,1
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,9,9,1
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,3,3,1
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,6,0,0,,,
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,3,2,0,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,9,9,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,3,3,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,6,6,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,4,4,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,1,1,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,2,2,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,8,8,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,7,7,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,5,5,1,,,
,,4,1,2021-01-29_11h16.49.246,AV,0,0,1,,,
